,ep_reward,avg_reward,steps
294,142.18846421853632,-25.887445418396947,300
295,86.09648363573822,-25.461756848470532,300
296,-5.30626784295416,-24.081721143012288,300
297,88.92365948423993,-21.682157684204036,300
298,49.34435335877197,-21.828936678881124,300
299,49.24161811022066,-18.804321516568777,148
300,100.37881496329089,-16.787269947136565,300
301,10.81723920303719,-17.465343347285298,148
302,-46.47942165929524,-18.13965944059739,112
303,-14.305306214441302,-15.66497431706906,117
304,-107.6341967128422,-17.218076859993182,222
305,-47.50962108416939,-16.325169107786415,78
306,-22.185685568321574,-14.357078143636379,120
307,66.1969456654599,-13.447060177806158,300
308,49.71122710130743,-12.751015586359909,97
309,-171.7990187995989,-11.830781862552767,132
310,23.1267201036771,-10.686031577523053,100
311,-32.510220682082974,-10.962083420162044,87
312,-14.182567832247159,-10.998441275209084,122
313,0.9096270100817776,-11.487238015803433,91
314,-71.29109978820338,-11.969067088590789,103
315,-54.398072166412064,-12.76880142346894,115
316,18.186001209120022,-12.238602679353603,92
317,-5.68685065188059,-12.744425108623107,108
318,-8.512311842170192,-12.366144641853884,92
319,-59.85581209119504,-12.797722600127253,126
320,50.887433449004305,-12.175888769578087,92
321,26.732605966770024,-12.165093713989517,131
322,-32.65781034333757,-10.474932295567337,105
323,21.416503147494907,-9.857963133215137,91
324,12.87034280443693,-7.132485932453604,89
325,38.56541273062271,-3.7957536013785536,100
326,12.175244124604674,-3.1120886968202313,111
327,-14.563700060912183,-2.0825483702859056,109
328,-12.983602333844786,-2.2770048826646434,99
329,8.399226177325005,0.00904385727247515,98
330,-19.179674063407887,0.12708122623831272,97
331,-68.19760340617492,2.2576532465335837,89
332,-96.88854329701132,1.4261506188196997,192
333,-2.756243217328091,0.17452246114776016,120
334,-19.36108850634183,0.2979661156825024,94
335,-11.406470740639477,0.03157076790836868,122
336,5.586850351950815,-1.1438268480623877,117
337,6.816993751805185,-0.5528235005742732,118
338,-23.368513891394585,0.9280642374089737,87
339,-14.232882093894005,0.40958592582839104,120
340,26.621738682818886,0.46249877521000654,136
341,35.67827767081579,1.174283186020731,105
342,24.196426440662208,1.3038483297553092,112
343,158.69800632650455,4.278214195989596,300
344,104.68077976937671,4.549806480282805,300
345,27.41976390890983,5.9111575424736404,114
346,63.22153621962091,5.780906163163747,300
347,77.91855869302348,6.01124901892725,300
348,76.12996830131773,6.326981219322964,300
349,32.93900763310993,6.074855912751373,300
350,64.66315023940147,11.331597035407322,300
351,113.43337174653317,12.919318024591849,300
352,-16.07892918527513,12.146308785040112,122
353,114.38622378373219,12.819225622289391,300
354,71.64800192736149,13.65415691459894,300
355,73.73169364079664,15.61851344462509,300
356,57.51417779803441,15.962404971688372,108
357,-16.050369369284468,15.921000939832894,279
358,7.715503178239457,14.82583381535412,300
359,41.86888484874287,14.526588770318648,300
360,92.72330112490215,14.89669199828642,300
361,74.08547744006536,14.861508205978152,300
362,37.44740187854117,15.493890329400244,114
363,130.97413779759532,15.671231504822071,300
364,14.587300293393147,15.24931391817506,300
365,-11.19504747430041,14.760406789811448,122
