,ep_reward,avg_reward,steps
545,-114.40948303584771,-185.2638785966291,999
546,-17.97026572521167,-181.44245685038553,999
547,-38.09518190473346,-177.42631559415688,999
548,-50.2118489931311,-174.5436765447855,999
549,-57.33823941060412,-173.79900655276097,999
550,-96.78322560126642,-171.34556995807674,999
551,-83.42046141787871,-168.68022988146458,999
552,-108.58658670846674,-167.37961958585853,999
553,-73.85980009861994,-166.71721174781186,999
554,-73.59669938848624,-166.4060591682781,999
555,-66.47896091763467,-164.18595263074587,999
556,-92.57641602248052,-162.73102502714818,999
557,-83.30400503985678,-161.54103752102,999
558,-38.43634885077297,-159.6151577218362,999
559,-18.71320334494433,-157.20175198425713,999
560,-73.96543149476707,-154.63263975269257,999
561,-45.86762110659847,-152.22859035373537,999
562,-101.89187453566718,-150.66749362920933,999
563,-72.3209147159969,-149.9231500775064,999
564,-63.946992898774326,-148.10353432193287,999
565,-87.01637185431558,-147.55586889398907,999
566,-116.12263669381824,-147.16674573515868,999
567,-66.49214280099915,-145.24723721410584,999
568,-151.85629154315794,-145.89682698441146,999
569,-51.76357451827397,-144.91695461988755,176
570,-180.99182079207327,-144.50522558492528,999
571,-83.8944289220118,-143.20210237386746,999
572,-68.25384872129464,-141.93490410650176,156
573,-29.427237668049123,-140.64542392909846,999
574,-158.01011458973255,-140.9191943498608,418
575,-38.07359260631722,-138.72728131888618,999
576,-58.28011025554393,-137.99882721054638,999
577,-38.55250611249624,-136.47290060567636,999
578,-58.660701115804834,-135.23598863996025,999
579,-37.22744133302022,-134.3848196612646,999
580,-33.62111941402437,-133.36154526689046,999
581,-28.175512269742548,-132.15122928387197,999
582,-61.00012723414127,-130.5994297799679,999
583,-106.90943361978778,-129.99971421484952,999
584,-319.1090592776329,-132.06893734075678,914
585,-68.91015128569394,-130.48840968494468,999
586,-103.40798948017066,-129.03566966139468,999
587,-87.03645546560175,-128.17748892284104,999
588,-117.47507305738476,-126.88853129027704,999
589,-198.03515001792059,-127.27520066118272,727
590,-222.2714350286202,-127.56816699594597,913
591,-33.867111330816186,-125.75105188268286,999
592,-201.5112268672306,-125.89506517133233,999
593,-202.81460963572044,-126.226441395744,811
594,-165.22615767631217,-127.00860705805756,660
595,-101.65327703954652,-126.67506783171687,205
596,-159.05397599358065,-126.16818249450165,203
597,155.35874502686255,-122.78606360871994,368
598,-54.43035799526963,-121.04532961971658,999
599,-145.81220697727355,-121.25953621429534,718
600,-125.85805918729636,-121.28920309965771,628
601,238.25781573052276,-118.54571026545099,413
602,-174.49537369916965,-119.05913995453979,673
603,-190.6868715486408,-118.50005482364864,564
604,250.560060194309,-113.93071859893782,429
605,-59.132826289730765,-112.92083521434424,999
606,209.6398394398494,-108.72771399903962,397
607,-262.21999585107824,-110.94770672265811,461
608,-102.82343211470021,-109.64669476488963,999
609,89.60466777167757,-108.09149521321388,999
610,230.86181656717173,-103.08212750682682,859
611,227.37483120842148,-100.70943648624399,743
612,-191.34618210993298,-101.11993837236801,810
613,228.9632604216297,-97.9443271862342,615
614,280.1034431066211,-93.85839696767644,281
615,168.64536432041783,-90.15580012442106,394
616,226.674867061062,-85.6765604554721,370
617,-126.39712078987974,-85.72647504211974,150
618,206.5945890634407,-82.35223890361104,454
619,220.3416001303841,-79.48931729746532,578
620,-43.7643583081366,-78.77699500082242,999
621,-38.30682114194562,-78.12387067248841,999
622,-37.91050555822074,-77.54849340282563,999
623,-73.32477461330046,-77.39940311468776,999
624,14.017918501923674,-76.50337592284887,999
625,-161.59981659876,-74.24798375097248,147
626,-80.31983548381517,-71.27086101434145,999
627,-215.7653803479939,-70.62861380018774,130
628,-105.14873949891745,-69.82939439554697,999
629,173.77845910269798,-67.08973645532231,530
630,199.67936102400438,-64.24662414479093,403
631,-88.0481730789399,-64.35248518820005,999
632,-140.75794552944916,-65.0569545692877,999
633,-148.83145961843226,-64.18236627418317,999
634,148.27326545196914,-61.16393032524132,749
635,-61.53292669899228,-59.187682319006946,999
