,ep_reward,avg_reward,steps
494,250.61437861537877,-4.096486120120272,184
495,-24.59186961284421,-4.485316286709902,999
496,185.66211952322587,-1.8279316348789203,709
497,-10.802017135999982,-3.786177339422574,999
498,-25.449449905736028,-6.018247884368069,999
499,-45.049371640968786,-8.57112394338588,999
500,-12.62880532554085,-10.806827246552427,999
501,0.02057906793901093,-10.74256293683513,999
502,-8.706120333959964,-10.370735633444685,999
503,-35.873789770352964,-12.984284650686293,999
504,-1.678006098309031,-11.311276903467904,999
505,2.8213286904441714,-9.636324320342267,999
506,-7.8344383682652,-8.225962691107531,999
507,5.735323370257393,-8.149953526960823,999
508,6.598702896647672,-7.548259828076307,999
509,-9.648838777511543,-7.542928844684881,999
510,-48.99515717480368,-7.844807122967141,999
511,-17.456698308922814,-7.18438002096706,999
512,-6.418959612841886,-6.815392009345226,999
513,-10.972003756354702,-6.132773304804907,999
514,35.09767587477734,-5.543086721949626,316
515,-42.404819554070464,-5.157542887174982,999
516,-11.229931537280446,-4.433972206286667,999
517,-11.735064596697757,-3.952474078965007,999
518,-9.206402861185504,-3.3915645754841477,999
519,22.506211054771327,-2.4328800154262877,999
520,210.8895785081025,0.07156788306016836,692
521,-17.088313940522138,0.4337241158678529,999
522,-37.900615794675915,0.8972152870426148,999
523,8.102033309056152,1.3734934967168988,999
524,-63.32369458107826,1.594583318735157,999
525,-13.34326440969265,2.5588456206282855,999
526,-26.34061140271198,2.976723635649691,999
527,-40.41430795079597,2.671414526532026,999
528,-76.89310555921054,2.4677310584851555,999
529,-42.94999302872553,2.4538406146162117,999
530,-46.24988903919072,2.4915773867116506,999
531,14.555175645435224,3.455822734955705,999
532,10.330842052029894,4.2237361107339,69
533,-24.824059581457504,4.888172179099963,61
534,-2.3951215881091628,5.104658912862584,85
535,248.43573502091485,8.838285794101143,251
536,-114.16421094902772,8.25729459976295,196
537,-131.5829427295527,7.516480161560214,167
538,53.56272668988521,8.483030814553244,81
539,-98.82626766969635,8.492813341429235,227
540,4.534846224024932,9.113322111718091,69
541,258.38210288604773,12.57743333832698,178
542,-53.415773781532906,12.820455647897624,88
543,243.14378775516332,15.953708743602983,261
544,-191.77176312501814,14.596002160047835,218
545,2.010454805357213,15.101917844809316,98
546,-196.49077270678023,13.57296901394876,115
547,264.9687577948763,14.887899665706309,157
548,252.0769944657968,18.07392471720753,164
549,21.046594370189936,17.35648144703028,107
550,244.45272139278916,20.322868379778004,263
551,3.388322239953453,21.07418375557495,140
552,233.50859280012884,24.378838777549145,251
553,283.9870719261617,28.362488380151845,161
554,-2.903216101557618,29.595597927112575,90
555,-187.69135633808747,28.65360389995803,222
556,-0.951389258174383,29.013403981120554,999
557,-194.501449760671,27.534532466332877,205
558,-13.75055862415519,27.733293789935978,87
559,-8.761294392199062,27.92036746165885,72
560,-283.6382140522377,22.120924742862744,147
561,35.78224412232697,23.079434674301226,73
562,-3.5878397870609158,23.86129235045526,999
563,-256.91534244892443,18.444618447679677,111
564,59.728749653582895,19.657878055718314,108
565,275.1158286010228,19.485216627724785,149
566,-1.5568877809726729,20.118559501419867,104
567,229.52746628325943,23.094068086790962,248
568,239.35839532960776,25.698712782075486,614
569,-87.98128919499408,22.06842139201565,80
570,308.73424328662327,25.57208765766628,188
571,233.11587257433484,28.336242199400345,262
572,250.13370930008574,31.274543629783487,241
573,256.1905496459691,34.2909091465626,202
574,-231.01858896795213,29.404101630599275,129
575,268.7458490726656,29.37958853140015,194
576,-388.72395922493814,26.179521351212788,181
577,241.94229439241462,28.727576488223676,241
578,237.65147458378993,28.678532530249555,293
579,229.12514241421397,28.421061209830096,284
580,237.0430601302552,31.422533490278223,298
581,265.20747527227365,31.379192208990368,327
582,239.21988828053492,34.02932386944284,235
583,273.67211141279313,37.51888848280923,172
584,287.0461258203246,41.12005255305141,180
585,252.63180219716244,41.43185159193263,244
586,-216.87257811868236,36.97215080027757,115
587,224.21019182071893,39.72910540529513,337
588,251.10781683642756,42.67458724988865,227
589,247.63678394206437,45.84698166470909,330
590,221.76035387224962,47.96277651444653,290
591,263.87302563185494,50.68597653261359,285
592,5.758137178216188,50.84519369679145,71
593,-176.5570339588074,49.266837984152886,120
594,-35.57001471433232,46.40499405085577,999
595,171.7163971682073,48.36807671866629,654
596,215.84439810855648,48.6698995045196,448
597,-185.67344435539476,46.921185232325655,137
598,253.11192537232427,49.70679898510625,335
599,235.89988372271822,52.516291538743125,130
600,199.27071518558103,54.63528674385434,413
601,221.3257899442636,56.84833885261759,419
602,219.36897269766715,59.12908978293386,382
603,204.49264169472707,61.532754097584665,372
604,5.554060932743667,61.605074767895196,104
605,-140.28925157034712,60.17396896528728,210
606,220.85391898824386,62.46085253885237,444
607,238.28684796355378,64.78636778478533,291
608,-18.057554076158183,64.53980521505727,88
609,212.44647487179984,66.76075835155038,394
610,-31.673745444924002,66.93397246884916,999
611,-95.25866973374346,66.15595275460096,156
612,-32.81302819145432,65.89201206881484,84
613,255.90917532341982,68.56082385961258,307
614,-47.5090138972024,67.73475696189278,999
615,-71.03210736719251,67.44848408376156,63
616,226.63700034954635,69.82715340262985,816
617,-146.3865965384996,68.48063808321183,871
618,-40.65562782716644,68.16614583355202,85
619,145.71237330892112,69.39820745609353,642
620,19.349000493488475,67.48280167594737,97
621,-16.590955706003996,67.48777525829256,97
622,-93.45247489103978,66.93225666732891,57
623,-39.823712984734385,66.452999204391,79
624,221.1495947388354,69.29773209759016,391
625,267.3909359138123,72.10507410082519,135
626,140.59362970512245,73.77441651190354,669
627,-139.40425134198838,72.78451707799161,731
628,-83.65529983894966,72.71689513519422,415
629,244.8114074818385,75.59450914029986,314
630,0.5647735803180325,76.06265576649496,105
631,-33.23561314617092,75.58474787857888,999
632,249.4280374568366,77.97571983262696,329
633,254.3355533101746,80.76731596154328,309
634,71.8276182698977,81.50954336012336,76
635,205.599333819635,81.08117934811054,355
636,279.5727915995135,85.01854937359596,413
637,-40.38798069590391,85.93049899393247,438
638,183.09161594522723,87.2257878864859,548
639,182.16541181380836,90.03570468132095,307
640,275.5135409284922,92.74549162836561,288
641,-20.991832121243675,89.95175227829267,92
642,226.2094678439506,92.7480046945475,406
643,254.5774053459469,92.86234087045531,313
