,ep_reward,steps,avg_reward
1893,-310.1916486448295,113,-60.53979286540952
1894,-182.38620149515748,114,-61.79753322994956
1895,16.371727788250737,500,-60.50500120009535
1896,10.741306924587008,218,-58.360652856748835
1897,28.86988349242398,124,-56.45939088002063
1898,-75.39588713818769,125,-55.45738309071387
1899,11.765297565892084,258,-55.93344594542273
1900,-3.328714104613823,74,-56.10851837874654
1901,-32.19358447926595,119,-55.26686111771396
1902,-34.98747303030309,105,-54.29363252968026
1903,17.87468127863258,210,-53.06607759644072
1904,-3.256215368230201,202,-51.84130668112623
1905,-139.16903454702808,210,-51.75259737680773
1906,-40.64767903530798,500,-50.675189929359014
1907,-103.82441445812145,154,-51.85246474478052
1908,-180.11550932370807,99,-52.5941265272583
1909,-316.9929136713974,169,-58.776386745844135
1910,-247.81414139459488,122,-60.26270419780644
1911,-357.4140939918359,98,-64.39573883157158
1912,-427.54481285938283,111,-68.90368496542258
1913,-421.34836995220513,177,-71.91973874831282
1914,-305.68577784476224,89,-72.97490778286004
1915,-136.56614162491468,152,-69.91970876908482
1916,-149.18737313585967,191,-67.56348621628011
1917,-73.64344556878612,500,-66.1798593315269
1918,196.007181731809,361,-61.323225668598795
1919,-86.09422158612105,500,-59.73541899334588
1920,-134.17369308164663,383,-59.6420271380739
1921,-14.94774837468826,354,-59.45125861165811
1922,-131.7681791226602,213,-60.38009672266052
1923,-124.78006368085845,319,-60.85789421068076
1924,37.5929219371173,500,-60.9260504206145
1925,-86.47352133965828,232,-62.09312847947376
1926,-172.7141416026937,352,-64.57312972434924
1927,-164.66679556925777,153,-66.10702486782502
1928,-215.15635084671587,405,-65.73522368397762
1929,-108.47539734998355,136,-64.26080829188363
1930,-175.8059531014987,159,-63.14158935425164
1931,157.59786397676135,500,-59.14986518971493
1932,-100.11282471279418,131,-58.46425019347955
1933,-132.99436075318602,189,-57.10641055779368
1934,-128.5834831949582,139,-56.54170185631961
1935,-162.87867453408512,159,-58.465666982258284
1936,23.498769091489628,500,-58.5871522851155
1937,-110.07789255621348,351,-59.85734745772499
1938,-266.29855085381405,149,-62.676560423266416
1939,-192.0564352596528,429,-64.82084800831079
1940,-97.40363602247051,133,-63.70458555724634
1941,-139.46824008936662,380,-61.23052320134971
1942,-115.28584264673853,211,-63.15742332780032
1943,-70.17335233268861,317,-62.922880315899036
1944,-267.4681970302803,296,-64.47220248565124
1945,-286.5622307975917,182,-68.41724581245693
1946,-210.52073441522225,266,-72.7604463023171
1947,-342.04572026258154,271,-77.12283302487205
1948,-209.06348735510755,112,-80.96073900597679
1949,-181.32053346816167,125,-83.71032872604323
1950,-140.41808468681614,169,-87.02105062379898
1951,44.811257822683395,500,-86.92106230010755
1952,-205.90430843574188,127,-88.3440048297107
1953,-184.42580818215467,167,-87.50289509107311
1954,-201.50375845358627,191,-87.43502841185429
1955,-210.6508666602346,118,-86.80037885265835
1956,-198.2657167331085,103,-85.64583857069853
1957,-213.69798549315095,163,-84.8719275148612
1958,-225.3551976148355,113,-84.5480428726064
1959,-157.60348584826846,184,-88.49371934807321
1960,-193.11566462914269,136,-89.08619158743235
1961,-203.93556365945142,176,-92.88790305979057
1962,34.47067361658031,500,-92.91721126850577
1963,-170.0296347749844,119,-96.22532110049004
1964,-204.8639098191858,137,-96.74394747087443
1965,-197.76967637326885,123,-97.40022864853455
1966,-22.8545529597734,480,-94.53432834499662
1967,-193.29204730404555,179,-93.5283320538878
1968,-204.03813307660556,140,-95.10356281195573
1969,-218.21662353491996,151,-99.67581309479097
1970,-161.77675141173006,104,-99.83470237855707
1971,-146.9481892177424,241,-103.67920018376441
1972,-193.98756270474968,169,-107.21600017093246
1973,-170.05901867644522,189,-111.1971543846608
1974,-185.61253355889423,116,-114.37050826654492
1975,-152.2115832601821,208,-116.2318760150708
1976,-162.1776973496019,94,-118.77294149308
1977,-201.883054928082,161,-121.92741567155171
1978,-188.31297038217483,168,-125.87930003300671
1979,-173.18311320160169,160,-127.50294601514723
1980,-205.9824018576582,142,-128.83231763577166
1981,-207.8495889113654,168,-129.5497878825777
1982,-194.1550863597305,112,-130.03430442797716
1983,-206.37235576010175,182,-130.62209232983983
1984,-189.07449684057178,130,-131.0248855580597
1985,-196.84730339826157,174,-134.79903296363887
1986,-138.6294416702786,263,-136.017525376303
1987,-215.34535160093168,146,-140.74716140948465
1988,-218.72091695911067,149,-143.9621495780566
1989,-125.24618011295337,213,-145.81249538951417
1990,-186.82150044928954,122,-148.16868701617588
1991,-198.2123852119795,159,-149.2240802521774
1992,-205.59041657235156,138,-149.60403047018025
1993,-195.33325576023657,158,-148.45544654133434
1994,-206.19110359222663,108,-148.693495562305
1995,-194.26119721557774,164,-150.79982481234327
1996,-135.68675886314998,222,-152.26410547022064
1997,-163.75575201571,109,-154.19036182530198
1998,-220.08960757596844,134,-155.6372990296798
1999,-236.39476672309902,133,-158.1188996725697
