,ep_reward,avg_reward,steps
515,275.9624034629487,240.09509884027634,229
516,274.57060451757707,240.20954258371458,226
517,270.0186519189333,240.21089618352602,162
518,266.54443864385314,240.5433284587966,166
519,254.37992031375705,240.35478415504818,377
520,260.7387757813669,240.2870615685172,170
521,253.1631639965469,239.92642557479658,304
522,263.2991341059406,240.3396261736504,143
523,255.14100682209823,240.37290683177744,231
524,264.3973892251745,240.33548687104403,183
525,270.1518185626714,239.87887789874964,219
526,269.0779290251588,239.40419380244148,190
527,278.2970813288209,239.75874627792888,436
528,255.4256621258059,239.50203825861612,275
529,296.53625556448986,239.67400209485493,178
530,242.97440063809964,239.95213990112632,227
531,201.77459970528116,239.62874415638618,403
532,273.4971604878965,239.72130091989,481
533,280.91066447291644,239.97905011548846,226
534,23.648780881247433,237.76799687874555,116
535,230.6666670775325,237.17173389772756,184
536,261.9298913243199,237.1314390313342,201
537,283.8839453750679,237.69695750412924,178
538,264.4414343819932,237.61672638074623,291
539,276.90448811347244,238.051147291102,219
540,276.7700634764758,238.2054662079263,188
541,268.26174159519866,238.2127363484925,499
542,253.43607508663288,238.81902157446677,173
543,263.2828049657403,239.54387131076587,279
544,8.864963308641407,237.24276319441458,103
545,259.47535915265894,237.24818286117278,397
546,261.27181377229437,236.96892044168075,485
547,253.66573345070313,236.99336056963423,200
548,257.8011280524655,239.43902482527784,192
549,265.2162545290065,239.61285445668832,312
550,42.141022879650876,237.67379393616,101
551,271.7696825645072,237.6836142598929,182
552,230.91460703901282,237.6603038263595,317
553,215.7904087937477,237.14080126703004,357
554,284.7711386682337,237.7636388720679,212
555,33.101891867877086,235.39405677605316,500
556,277.73705913146057,235.632471118699,244
557,306.52620262147013,236.19115927544357,216
558,160.74788927594096,235.88229948987765,500
559,31.841067408639674,235.06244453283387,112
560,287.73384913325106,235.43165264776556,228
561,235.5611108403012,235.37148716327235,199
562,230.8081672976938,235.09751541986753,190
563,260.9282118741047,235.19161260802414,225
564,169.2177698386121,234.60446200342375,500
565,134.22073062892926,233.58654418198293,500
566,313.91548288301556,234.1177482215697,200
567,164.28918643925422,233.82251421219237,500
568,221.13937823578544,233.9015251304498,211
569,250.24864663032503,234.43586923301166,213
570,220.56136175599843,234.2456451715391,371
571,313.6991015212717,234.63070671278925,218
572,36.981912871577464,233.240331111028,109
573,31.353842097478037,231.31574421105813,134
574,9.673488477176093,228.98706157571135,117
575,288.5606259677885,229.19643123482976,198
576,47.783322841706735,227.3517772658025,106
577,46.14597482405452,225.3775714223188,114
578,296.4159726731809,225.93397341443696,194
579,228.49372437649595,227.91156948432126,216
580,282.01970289083226,228.26736439686488,205
581,239.51911061200448,228.07453294789875,217
582,243.9257532924437,228.10681908901068,235
583,29.372566848011644,225.72449542765557,106
584,244.26190175099993,226.02444797050757,174
585,291.70810670086394,226.16952070559776,173
586,30.545916348261557,223.59050341131984,106
587,264.5718410614776,223.75484237938613,174
588,252.68423258829395,223.77680885911155,161
589,279.0291239740183,224.00533628560356,186
590,310.79503480793574,224.40650887173607,210
591,291.9668862637817,224.9452416020862,232
592,256.5517955253406,225.50973778844255,144
593,251.34747164761137,225.51174263142116,164
594,266.30283774339347,225.3703176709945,193
595,312.55028749949986,225.8565319057967,175
596,263.4875270856035,226.07894544349804,179
597,317.8883176990821,226.46653812416952,207
598,251.80027361668974,226.07419805091646,332
599,253.37545117722723,226.19035794503478,176
600,33.69517047297029,224.05703879364538,97
601,288.4632595508605,224.2794402649147,191
602,242.1629444497223,224.04867953277665,160
603,302.23298122877,224.3553862528268,199
604,111.85906565024379,222.87483409433676,500
605,262.5766340868288,223.12226987677764,149
606,230.72331117624103,222.7820785094992,155
607,263.55101571413906,222.93150276720414,381
608,312.1225725060074,226.0934972663194,208
609,217.00693676919548,225.73967621621208,356
610,220.1300056423466,227.69743234686678,280
611,224.6254698774438,227.32933481399178,297
612,47.45745819298662,225.46657216155936,500
613,110.64254495987046,223.7793248583058,500
614,270.89203522052253,224.31300581332857,322
615,232.45262905638504,223.87790806926287,396
616,272.74713196384977,223.85967334372563,360
617,277.92478788383596,223.93873470337462,309
618,301.0451616934462,224.28374193387054,296
619,-110.18220428642466,220.63812068786874,231
620,284.5215048128493,220.87594797818358,291
621,212.0070642967013,220.4643869811851,254
622,218.27358307478232,220.01413147087348,309
623,-53.56847718653409,216.92703663078714,136
624,78.64595536155804,215.06952229215102,500
625,-91.38353253657074,211.4541687811586,213
626,253.24194330008538,211.29580892390788,300
627,266.10268028332797,211.173864913453,320
628,60.31435009051703,209.22275179310012,500
629,-70.46987713062566,205.55269046614896,135
630,241.51388896332836,205.5380853494012,206
631,112.13091598659477,204.64164851221435,500
632,265.5992782519994,204.5626696898554,294
633,198.645179115643,203.74001483628265,500
634,270.5323613495596,206.2088506409658,322
635,229.7850730070135,206.20003470026057,202
636,93.83550381535804,204.51909082517093,500
637,315.8848515537521,204.83909988695777,202
638,135.1721733737935,203.5464072768758,500
639,313.64917216586656,203.91385411739975,169
640,-80.94451700704568,200.33670831256453,172
641,-7.567563479601558,197.57841526181653,500
642,238.2296117035145,197.4263506279853,319
643,-131.07490123822856,193.48277356594556,220
644,-10.743146987635964,193.28669246298284,500
645,6.020409668276535,190.75214296813903,500
646,300.3680719003578,191.14310554941963,301
647,278.45123168148007,191.39096053172744,368
648,308.954451370338,191.9024937649061,230
649,96.07689554296405,190.21110017504571,500
650,300.1433142851482,192.79112308910072,197
651,218.89166836717845,192.2623429471274,368
652,328.92323253033135,193.2424292020406,185
653,193.19634953313783,193.0164886094345,245
654,20.32093517138708,190.37198657446606,500
655,-189.12414441132336,188.14972621167405,341
656,286.9626122467614,188.24198174282705,210
657,130.97244263019167,186.4864441429143,500
658,171.15269370136332,186.59049218716845,478
659,-84.50722642085672,185.4270092488735,139
660,218.54503010242223,184.7351210585652,334
661,284.7920205433124,185.22743015559533,208
662,-81.06833428862241,182.10866513973215,181
663,-18.628940585438812,179.31309361513675,132
664,-74.8999768319822,176.87191614843078,164
665,297.72663842448844,178.50697522638643,180
666,-67.89411684297716,174.68887922912646,168
667,-66.88677348072792,172.37711962992668,166
668,282.4593414999305,172.99031926256808,189
669,312.5205023482873,173.61303781974775,205
